sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
nc_sll0066	NA	NA	NA	-1.5312825709428748	-0.11892598325921556	1.374129689913525	0.5051855364889233	0.8384753573381241	1	0.11715796509302054	-0
nc_sll0067-as	NA	NA	NA	0.1086723646063583	0.12031330443771324	0.07549192822034241	0.21718842832778093	0.8384753573381241	1	0.008314489657704524	-0
nc_sll0068	NA	NA	NA	-0.3421057262540677	0.05157578205540675	0.36695022381804077	0.4263082668731243	0.6415543124880474	0.8418815484032875	0.06594654789853578	0.003855238589257599
nc_sll0080-as	NA	NA	NA	0.16123973898384003	0.2589374047547265	0.16457982816170308	0.09891596057605952	0.5048438675696012	0.2903862800259684	0.04786287410580926	0.13905557670208066
nc_sll0082-as	NA	NA	NA	0.597150896061456	-0.0029470464571231987	0.2866133924987403	0.284265320593037	0.3953668238067177	1	0.2406516774711923	-0
nc_sll0083-as	NA	NA	NA	0.2417904184790562	0.14429592809699082	0.29400595135856655	0.22192071494084412	0.8384753573381241	0.8233624789078081	0.018499311587249087	0.012179864595605609
nc_sll0088-as	NA	NA	NA	-0.5350831904388101	0.06156839214554229	0.4159353443710954	0.25131548449715685	0.5048438675696012	0.7642900732302685	0.15883565392446033	0.007187603758033512
nc_sll0088-as2	NA	NA	NA	0.015056290224984739	0.1053542114547565	0.177808955206862	0.34895102418947516	0.8485361072467434	0.9445730452674896	0.001073960253540694	0.0026090392906494755
nc_sll0107-as	NA	NA	NA	0.08553697320933291	0.2445726732057604	0.28701454448723057	0.31517871414984533	0.8485361072467434	0.7642900732302685	0.006101324301158776	0.028551849476441155
nc_sll0107-as2	NA	NA	NA	0.1661887975439429	0.13855266019041063	NA	NA	1	1	-0	-0
nc_sll0107	NA	NA	NA	-1.7676155345225721	-0.34099224563796937	1.1019782449192101	0.2912014146980855	0.6415543124880474	0.9445730452674896	0.3407371861031593	0.008444486028527843
nc_sll0108-as	NA	NA	NA	0.9056240285402679	0.1004108124677374	0.6553217599459721	0.06578965222235159	0.8384753573381241	0.8233624789078081	0.06928901976451707	0.008475569033172833
nc_sll0108	NA	NA	NA	2.0096780257489084	-0.4381295268366631	0.2180040059573977	0.4251509697520339	0.3039354473386183	0.38083581665957145	1.0394429476416203	0.18369115546351653
nc_sll0142-as	NA	NA	NA	0.12502528367041985	0.09586284549570484	0.1539095766789796	0.3293212349637624	1	1	-0	-0
nc_sll0145-as	NA	NA	NA	0.15664795236710274	0.18183041309251238	0.08073421113654987	0.13233400013231505	0.6213822644130587	0.8233624789078081	0.03236991249018053	0.015348110234553592
nc_sll0145	NA	NA	NA	0.7468535652387609	-1.450887504719421	0.4469603373430178	0.3076531220546064	0.6213822644130587	0.6084911007822243	0.15433067706562043	0.3130228403940078
nc_sll0148-as	NA	NA	NA	0.25501869297484137	0.33694324849278734	0.13471365824242992	0.22659059128403633	0.3039354473386183	0.49200989978000487	0.13190042311912184	0.10378733452045322
nc_sll0149	NA	NA	NA	-0.35506217638958304	0.16280045191293352	0.19790204781298254	0.3604034496514918	0.6213822644130587	0.9445730452674896	0.07337045524456873	0.00403166394310436
nc_sll0156-as	NA	NA	NA	-0.012493549326615871	0.05428869257133083	NA	NA	1	1	-0	-0
nc_sll0163-as	NA	NA	NA	0.2883113701728414	0.32419369738343995	0.15443581680321153	0.18467088974637752	0.3953668238067177	0.38083581665957145	0.1161894176559548	0.13592216734699736
nc_sll0163-as2	NA	NA	NA	0.027066230022934443	0.012407717354473198	0.10325663728162787	0.1109859680022357	1	1	-0	-0
nc_sll0163	NA	NA	NA	0.2937147684406657	0.05399110505551241	NA	NA	1	1	-0	-0
nc_sll0167	NA	NA	NA	0.06429168225401716	0.19189529611101935	0.25017111428241284	0.3081489873125507	0.8485361072467434	0.8418815484032875	0.004585904651300117	0.014343983187098588
nc_sll0169	NA	NA	NA	-1.999151545647095	-1.2852490120389857	NA	NA	1	1	-0	-0
nc_sll0170-as	NA	NA	NA	-4.252376979060952	-4.219336559957963	2.0413353740167066	2.6551419264284486	0.3039354473386183	0.49200989978000487	2.1994086639581627	1.2996660326675442
nc_sll0170	NA	NA	NA	-1.835683734581659	-0.1932562114396926	1.5001801037127307	0.6830617330765617	0.8485361072467434	0.8418815484032875	0.13093871993383713	0.014445710259044427
nc_sll0174-as	NA	NA	NA	-3.080297766711517	-1.323209057227554	2.389413306023935	1.4157064244302378	0.8384753573381241	1	0.2356726479334818	-0
nc_sll0174-as2	NA	NA	NA	-0.3512587620909796	0.31316652676465	0.09569217920553952	0.2878020948824411	0.6213822644130587	0.8233624789078081	0.07258451335289834	0.02643405078836096
nc_sll0177-as	NA	NA	NA	-0.08541960939490374	0.6724008084790634	NA	NA	1	1	-0	-0
nc_sll0182-as	NA	NA	NA	0.29095994525501157	0.4045576939396975	0.13797611332838197	0.08100384939546702	0.8384753573381241	0.8233624789078081	0.02226125716866498	0.034148281232051825
nc_sll0188-as	NA	NA	NA	0.5907345162181337	0.33573380816070064	0.4790923836153319	0.1646371381601694	0.8384753573381241	0.6084911007822243	0.04519691867694377	0.07243314861070684
nc_sll0192	NA	NA	NA	-0.5153701173350409	-1.4670484811672362	0.42601089029222217	0.8414995199712145	0.8384753573381241	0.8233624789078081	0.039430811375033355	0.12383198951944946
nc_sll0202	NA	NA	NA	-0.8931959591598481	-0.03759010707284747	1.0018085190073769	0.08887426067124082	1	1	-0	-0
nc_sll0204-as	NA	NA	NA	-0.2136206828110641	0.08476783224947845	NA	NA	1	1	-0	-0
nc_sll0204-as2	NA	NA	NA	-1.024403629410443	-1.6316023628141576	1.1702396302447842	1.3842207137128624	0.9518401811534895	0.9445730452674896	0.021959081129083347	0.04040573805753133
nc_sll0207-as	NA	NA	NA	0.2244749691885894	0.022105322547324616	NA	NA	1	1	-0	-0
nc_sll0207-as2	NA	NA	NA	-0.4711549147931464	0.06585211632338989	0.4997654261466991	0.12738343831145282	1	1	-0	-0
nc_sll0207-as3	NA	NA	NA	-0.5894984038403034	0.15265235477756398	0.43699899147268423	0.2357800806787906	0.3953668238067177	0.7369565217391304	0.23756772481868535	0.020235311220410432
nc_sll0207-as4	NA	NA	NA	-1.2260605076900846	-0.8645725749592369	NA	NA	1	1	-0	-0
nc_sll0207	NA	NA	NA	-0.05867148862764889	-1.315771583334211	0.41727357850945673	1.3236704350537871	0.8485361072467434	1	0.004185018079526533	-0
nc_sll0209-as	NA	NA	NA	-0.7365314952097682	0.11308249779312447	0.1826495962683068	0.10058039767950953	0.8384753573381241	0.8233624789078081	0.05635180132205355	0.009545172406579152
nc_sll0209-as2	NA	NA	NA	-0.25660964979124623	-0.5223849335145729	NA	NA	1	1	-0	-0
nc_sll0217-as	NA	NA	NA	-3.3711469638414275	-6.170989907348607	1.8708046333330133	3.4648290969673585	0.8485361072467434	1	0.24046280949089172	-0
nc_sll0217-as2	NA	NA	NA	0.30687880821135527	0.3366852096701187	0.27333529756316816	0.19056527015779112	0.3953668238067177	0.2903862800259684	0.123672091030108	0.1808080066380781
nc_sll0217	NA	NA	NA	0.1975884748984701	0.11768345089877391	0.23468025624678016	0.11555122168698154	0.6415543124880474	0.38083581665957145	0.03808845284984662	0.04934022418121313
nc_sll0219-as	NA	NA	NA	0.363809823987457	0.1842336702647111	0.1841508953655075	0.06842505874669869	0.6213822644130587	0.6084911007822243	0.07517807917427406	0.039747634861343216
nc_sll0220	NA	NA	NA	-1.78247192884861	-2.246854830947222	0.6048014846507843	0.27769800170048237	0.8384753573381241	0.8233624789078081	0.13637638668527952	0.18965460749886676
nc_sll0223-as	NA	NA	NA	-1.6057700710500697	-2.4033448633788246	0.9772066851176066	1.6081351384929252	0.7799007804716042	0.8418815484032875	0.1733599726663531	0.1796476464600844
nc_sll0224-as	NA	NA	NA	0.5437667403848586	0.04078901169846273	0.32882515165590204	0.11265896741236614	0.6213822644130587	1	0.11236458271780815	-0
nc_sll0225-as	NA	NA	NA	0.1064909090971876	0.13235171668457313	0.1128313789911088	0.12082462997113112	0.7599103350637093	0.6084911007822243	0.012697725628145508	0.02855432289055368
nc_sll0227-as	NA	NA	NA	-0.13083246896047074	-1.0242715287152226	0.5056975349042274	0.9516058129413087	0.8485361072467434	1	0.009332237187018262	-0
nc_sll0228	NA	NA	NA	0.031014393316923333	0.19504507746156036	0.1326725346563952	0.06103875539538922	1	0.8233624789078081	-0	0.016463545886924818
nc_sll0238-as	NA	NA	NA	0.09301480068852803	0.02685963599647713	0.14740165727119703	0.36335599660829887	1	1	-0	-0
nc_sll0241	NA	NA	NA	0.5283211348385095	-0.09046874363756142	0.5537490465850734	0.1184045817347271	1	0.6202620874549323	-0	0.01876545776142318
nc_sll0247-as	NA	NA	NA	0.5519000215140971	0.17372337367364518	0.4794695325958117	0.1585534590953856	1	0.8418815484032875	-0	0.01298564999602259
nc_sll0247-as2	NA	NA	NA	-1.342229808031943	-0.8534730459158274	1.1888716783973476	0.7941434215125022	0.8485361072467434	0.9445730452674896	0.09574081286981327	0.021135792101305173
nc_sll0254	NA	NA	NA	0.09094400970182878	0.1375712455867116	NA	NA	1	1	-0	-0
nc_sll0257-as	NA	NA	NA	-0.2810616567709839	0.18360712104466664	NA	NA	1	1	-0	-0
nc_sll0258	NA	NA	NA	-0.007365513011048903	-1.7260306022382998	0.7134869360080094	0.8126725662278169	1	0.38083581665957145	-0	0.723659411817599
nc_sll0260	NA	NA	NA	0.3632431889109186	0.19184201868268916	0.6546609975561765	0.34812595491768034	0.8485361072467434	0.6202620874549323	0.0259100177686762	0.039792785372134716
nc_sll0263-as	NA	NA	NA	0.24592984592470352	0.2141301153267322	0.1751553731042591	0.04045583535463434	0.8384753573381241	0.8233624789078081	0.01881601792570341	0.0180744934726637
nc_sll0267-as	NA	NA	NA	-0.02942719822440635	0.20185853206592536	NA	NA	1	1	-0	-0
nc_sll0267-as2	NA	NA	NA	-0.22871992498266672	0.6700428989771645	NA	NA	1	1	-0	-0
nc_sll0268	NA	NA	NA	1.998446830797159	-0.24269257449641152	1.1308416322318324	0.20906680215619686	0.8384753573381241	0.8233624789078081	0.1529005609321505	0.020485420030275016
nc_sll0270	NA	NA	NA	0.25275481671049327	0.19970421175748684	0.3318610655065335	0.09120134037244498	0.7599103350637093	0.38083581665957145	0.03013789008837385	0.08372842997714573
nc_sll0271-as	NA	NA	NA	0.32827946290361	0.0840753385439005	0.3599827874706951	0.03331331981537241	0.9518401811534895	0.6084911007822243	0.00703698732799393	0.018138898565529332
nc_sll0273	NA	NA	NA	0.003930525665053573	-0.5450154503003399	0.16498230157985394	0.687251275234237	1	1	-0	-0
nc_sll0274-as	NA	NA	NA	-0.3138155465353601	-0.043558654947819124	0.593137125886299	0.16073635032376454	0.9518401811534895	1	0.0067269393119033715	-0
nc_sll0282-as	NA	NA	NA	0.010539028830275802	0.16315340754615254	NA	NA	1	1	-0	-0
nc_sll0284-as	NA	NA	NA	-0.06430102494129851	0.42946074833144005	0.5550882693095024	0.44814091060916206	0.9518401811534895	1	0.00137835456926466	-0
nc_sll0284-as2	NA	NA	NA	0.2820867135010072	-0.9793981298053647	0.30715838828307435	0.9315531330023005	0.9518401811534895	1	0.0060468011332310894	-0
nc_sll0284	NA	NA	NA	0.4968938790743441	0.19845378439760386	0.3299829619229747	0.16555861707605055	0.6213822644130587	0.8418815484032875	0.10267872091203098	0.014834223686069053
nc_sll0290-as	NA	NA	NA	1.549322562635936	-0.16206341767377022	1.145716184404618	0.3436180626178869	0.7799007804716042	0.9445730452674896	0.16726586324671575	0.004013411694219589
nc_sll0295-as	NA	NA	NA	0.18585989514930817	-0.008569095153480848	0.13359184787291842	0.0357320519855671	0.8384753573381241	0.9445730452674896	0.014220084209988328	2.12208943828948e-4
nc_sll0295-as2	NA	NA	NA	-0.14875452449344967	0.27489032718835316	NA	NA	1	1	-0	-0
nc_sll0297-as	NA	NA	NA	-0.9617897162677195	0.17267464742971184	0.24545664034029846	0.196364826320763	0.8384753573381241	1	0.07358623949852508	-0
nc_sll0298	NA	NA	NA	-0.8027632976834875	-0.9578051155852796	0.0939759581820141	0.8188957105390149	0.8384753573381241	0.8233624789078081	0.061419176442431195	0.08084730297424358
nc_sll0300-as	NA	NA	NA	0.2895089281163884	0.7894630329967552	0.23072813917155435	0.6487912122158306	0.5048438675696012	0.7642900732302685	0.08593867409033233	0.09216332057823358
nc_sll0306-as	NA	NA	NA	-2.234887831320964	0.17126522053230317	0.4099409323444689	0.25150282661977835	0.8384753573381241	1	0.17099059017402332	-0
nc_sll0306	NA	NA	NA	-1.4428349547609283	0.15524245892330948	NA	NA	1	1	-0	-0
nc_sll0309	NA	NA	NA	-2.1335530759190813	-2.8357501412573565	1.382574605373465	1.844275760427472	0.9518401811534895	0.8418815484032875	0.045734770692169135	0.21196951240261383
nc_sll0312-as	NA	NA	NA	0.09740239622865236	0.1398072933043863	NA	NA	1	1	-0	-0
nc_sll0314	NA	NA	NA	1.0266930779367465	0.6181560930937692	1.0193945498513595	0.08991618178097112	1	0.8233624789078081	-0	0.052177893112617196
nc_sll0320	NA	NA	NA	0.2038256443948116	0.181877741798208	0.23324404127431547	0.183685319925013	0.6415543124880474	0.6202620874549323	0.03929077062875542	0.03772594759501295
nc_sll0322-as	NA	NA	NA	0.23141645026864496	9.073266370680682e-4	NA	NA	1	1	-0	-0
nc_sll0325-as	NA	NA	NA	-0.35684856027114925	0.21480090577206656	0.40583960585367806	0.1870770551724463	0.6415543124880474	0.38083581665957145	0.06878847346439314	0.09005790333457854
nc_sll0329	NA	NA	NA	0.13798044963089753	0.18026631930565715	0.10227443187794381	0.22151793046694412	0.8384753573381241	1	0.010556842354329282	-0
nc_sll0337-as	NA	NA	NA	0.4864530387639062	0.1489081759483937	0.3161608780263683	0.19309675175637972	0.6213822644130587	0.8418815484032875	0.10052121369878124	0.011130738561666203
nc_sll0354-as	NA	NA	NA	-0.2766561035134927	0.041349535825074314	NA	NA	1	1	-0	-0
nc_sll0364-as	NA	NA	NA	-3.3936033502996708	-3.9554367263812225	NA	NA	1	1	-0	-0
nc_sll0368	NA	NA	NA	0.5955254644008077	-0.1855113231160085	0.4056909959277221	0.23319859734006693	0.8384753573381241	1	0.04556347266939375	-0
nc_sll0370-as	NA	NA	NA	-0.09741450956408153	0.0916096435467677	0.1200386440682015	0.07258067093459765	1	0.8233624789078081	-0	0.0077326718000062175
nc_sll0371-as	NA	NA	NA	0.3339876199030876	0.052257772041626786	0.3657928863775666	0.04852288014566278	1	0.8233624789078081	-0	0.004411022514143365
nc_sll0372-as	NA	NA	NA	0.7699754214823291	0.21522911127747438	0.49393433003813253	0.14511569531379062	0.3039354473386183	0.2903862800259684	0.3982456450549792	0.11558317818205904
nc_sll0374	NA	NA	NA	-5.332175055035548	-2.3667737381383835	4.666793662128952	1.9574720977948197	1	1	-0	-0
nc_sll0375-as	NA	NA	NA	-0.020506558666950444	0.16033203448723837	0.2909413955986163	0.2288887094334396	1	0.7642900732302685	-0	0.018717447272123867
nc_sll0375	NA	NA	NA	0.2812940156374282	0.0427582546549672	NA	NA	1	1	-0	-0
nc_sll0377	NA	NA	NA	0.23739046007676495	-0.10900961016415023	0.3544609485464126	0.26897458785403344	0.8485361072467434	0.9445730452674896	0.016932983814905368	0.002699563235768587
nc_sll0401-as	NA	NA	NA	-1.8372630031755128	-0.7646245040961256	1.855760867779145	0.5124861579240866	1	0.8233624789078081	-0	0.0645411346612151
nc_sll0401-as2	NA	NA	NA	-0.8967644327247755	-1.9489267090828786	2.7193522127986443	1.0199004901284998	1	0.6084911007822243	-0	0.42047269151638644
nc_sll0405-as	NA	NA	NA	0.6818726571581958	-0.16101321898576776	0.3262205216530736	0.31003878867739315	0.6213822644130587	1	0.14090294771253573	-0
nc_sll0406-as	NA	NA	NA	-0.3409124428479306	-0.6749964660431944	0.5865600989597439	0.9830485954134068	1	1	-0	-0
nc_sll0408	NA	NA	NA	-0.2072091233844547	-0.20085789458048084	0.2525919682635774	0.1586663523678571	1	0.8233624789078081	-0	0.016954199548197095
nc_sll0409-as	NA	NA	NA	-1.741639200918788	-0.38088401243722475	1.5523115193165153	0.9256341373214714	0.7599103350637093	1	0.2076689635197546	-0
nc_sll0413-as	NA	NA	NA	0.40051217111366544	0.04579139869727644	0.2037704307702855	0.15479902471588794	0.6213822644130587	1	0.0827622942674622	-0
nc_sll0415	NA	NA	NA	-0.8651058297986387	-0.05268362947347938	0.6488545723168274	0.150395343896891	0.8485361072467434	1	0.06170771567409927	-0
nc_sll0419	NA	NA	NA	-0.5155457316264133	-0.9615780617552738	0.7244466816732178	0.7785658034295143	1	0.8233624789078081	-0	0.08116577331559757
nc_sll0421-as	NA	NA	NA	0.29886921012823153	0.28543330788421933	0.23312331923800864	0.21360746777702508	0.6213822644130587	0.6084911007822243	0.06175867626528849	0.061581028499004146
nc_sll0423	NA	NA	NA	0.7895572856775163	0.4923257184597249	0.5696230521279796	0.15947835411623565	0.8384753573381241	0.8233624789078081	0.0604087884689947	0.0415566860884881
nc_sll0427	NA	NA	NA	1.1659939216580992	-1.9411856896907045	0.545697423922516	0.7613763488708866	0.6213822644130587	0.6084911007822243	0.24094232090378362	0.4188025993350136
nc_sll0443-as	NA	NA	NA	0.026034565025591556	0.19047777711056965	0.16155397232937824	0.18024371197710715	0.8485361072467434	0.49200989978000487	0.0018570370016717933	0.05867213799391562
nc_sll0445	NA	NA	NA	-0.4625517051427241	0.17573280358721452	0.5462510278985561	0.0686910953201482	1	0.38083581665957145	-0	0.07367812431371007
nc_sll0446-as	NA	NA	NA	-0.17041093320133202	0.21791896461267363	NA	NA	1	1	-0	-0
nc_sll0446	NA	NA	NA	0.11935627880645919	0.17644191636995016	0.9762029197024531	0.21026566048739573	0.8485361072467434	0.6202620874549323	0.008513644299705879	0.03659842279063298
nc_sll0461-as	NA	NA	NA	0.35049954799741817	-0.17211493353476806	0.5049917974918134	0.48056647057515256	0.5048438675696012	0.9445730452674896	0.10404330747288554	0.0042623319741952196
nc_sll0461-as2	NA	NA	NA	0.5542700523324999	-0.49833245387357444	0.20404538951353793	0.2980968764085177	0.8384753573381241	0.8233624789078081	0.04240703360405466	0.04206370818514172
nc_sll0462	NA	NA	NA	0.8734034879339335	0.33530925233219744	NA	NA	1	1	-0	-0
nc_sll0477-as	NA	NA	NA	0.040200601547012445	-0.17933406210811062	NA	NA	1	1	-0	-0
nc_sll0493	NA	NA	NA	0.25863372731357276	0.09161903974296913	0.20165672494185952	0.4612225894694266	0.3953668238067177	0.8418815484032875	0.10422933422548643	0.0068484324124910186
nc_sll0497	NA	NA	NA	-1.0301194833605505	-2.9463401413633794	0.8864849610176051	2.2056672406196527	1	1	-0	-0
nc_sll0498-as	NA	NA	NA	0.1449444510723682	-0.01300910771648175	0.5924586549811329	0.11294712438556655	0.8485361072467434	0.7642900732302685	0.010338840251942278	0.0015187064052381125
nc_sll0502	NA	NA	NA	-2.8347579310508553	-3.312566504572703	1.1829978636113716	2.141562102578873	0.6213822644130587	0.6084911007822243	0.5857776292148449	0.7146722077918229
nc_sll0503-as	NA	NA	NA	0.23944189150464654	0.20142403005784335	0.16050966373316614	0.1326262943987557	0.8384753573381241	0.8233624789078081	0.01831962650070201	0.017001986436905477
nc_sll0503-as2	NA	NA	NA	-1.687301271474754	0.07770481362996849	0.3690143887563706	0.008589676412314494	0.8384753573381241	0.8233624789078081	0.12909490855311445	0.006558980013653778
nc_sll0505-as	NA	NA	NA	-0.6842868725650061	0.36852894009681436	0.3252030467109539	0.36594612766503926	0.8384753573381241	0.8233624789078081	0.05235458108833523	0.031107132745451713
nc_sll0505-as2	NA	NA	NA	-2.1949801254606416	-2.8048466085130124	NA	NA	1	1	-0	-0
nc_sll0505	NA	NA	NA	-2.6035676890420243	-3.986341687346654	0.8666531540864751	2.259428360781555	0.3039354473386183	0.2903862800259684	1.3466137552426254	2.14076078653297
nc_sll0513-as	NA	NA	NA	-0.15557385584386793	-0.03635028529712091	0.17546279412429022	0.20736164996577303	0.8485361072467434	1	0.011097032215088901	-0
nc_sll0517	NA	NA	NA	0.09801865477136905	0.257473917623216	0.0709030146381257	0.10495507299901344	0.8384753573381241	0.6084911007822243	0.007499377549303596	0.05554890834722414
nc_sll0518-as	NA	NA	NA	-1.7077508553809642	-0.6872341783173956	1.4591195157533374	0.7017692252332517	0.8485361072467434	1	0.12181330953529333	-0
nc_sll0519	NA	NA	NA	-0.9178681600281274	-1.9458154504412366	0.12641919104653282	0.4138389764630845	0.8384753573381241	0.8233624789078081	0.07022581455123347	0.16424419612507304
nc_sll0524-as	NA	NA	NA	0.6053005244082217	0.22944699814122874	0.4800199918201738	0.3423509979752335	0.6415543124880474	0.8418815484032875	0.11668170674305102	0.017150935694452564
nc_sll0533	NA	NA	NA	0.4710095839462439	-0.6249355687411041	NA	NA	1	1	-0	-0
nc_sll0535	NA	NA	NA	1.3306573619961477	-0.002609251685165701	0.6486436000734006	0.13228569716401356	0.6213822644130587	1	0.27496856301886446	-0
nc_sll0540-as	NA	NA	NA	-0.03304413306347716	0.1406546054494302	0.3207199357423164	0.16489303738283315	1	0.6202620874549323	-0	0.029175248283375754
nc_sll0541-as	NA	NA	NA	0.31010987564720977	-0.032520722260278453	0.14394061690121038	0.03324924100288532	0.8384753573381241	0.8233624789078081	0.023726412535150652	0.0027450393015611995
