tu	gene
TU2PN3-15500	SGL_RS14455
TU2PN3-14199	SGL_RS11705
TU2PN3-14201	SGL_RS11725
TU2PN3-14201	SGL_RS11720
TU2PN3-14201	SGL_RS11715
TU2PN3-16199	SSR0761-AS
TU2PN3-14202	SGL_RS18935
TU2PN3-14202	SGL_RS11730
TU2PN3-15594	SGL_RS19150
TU2PN3-14750	SGL_RS19275
TU2PN3-14773	SGL_RS15610
TU2PN3-14773	SGL_RS15605
TU2PN3-14776	SGL_RS15630
TU2PN3-14571	SGL_RS14230
TU2PN3-13083	SGL_RS03950
TU2PN3-13083	SGL_RS03945
TU2PN3-14857	SGL_RS18430
TU2PN3-14868	SGL_RS16250
TU2PN3-14872	SGL_RS16265
TU2PN3-12872	SGL_RS02475
TU2PN3-15065	SGL_RS17715
TU2PN3-15066	SGL_RS17730
TU2PN3-15066	SGL_RS17725
TU2PN3-15066	SGL_RS17720
TU2PN3-13924	SGL_RS09790
TU2PN3-14701	SGL_RS15115
TU2PN3-14709	SGL_RS15185
TU2PN3-13715	SGL_RS08305
TU2PN3-13715	SGL_RS08300
TU2PN3-13715	SGL_RS08295
TU2PN3-13580	SGL_RS07270
TU2PN3-15508	SGL_RS14745
TU2PN3-14650	SGL_RS14810
TU2PN3-14950	SGL_RS16840
TU2PN3-14950	SGL_RS16835
TU2PN3-14950	SGL_RS16830
TU2PN3-16000	SGL_RS16855
TU2PN3-15553	SGL_RS16855
TU2PN3-14166	SGL_RS11430
TU2PN3-13221	SGL_RS04855
TU2PN3-13233	SGL_RS04935
TU2PN3-13047	SGL_RS03700
TU2PN3-13047	SGL_RS03695
TU2PN3-13048	SGL_RS03720
TU2PN3-13048	SGL_RS03715
TU2PN3-13048	SGL_RS18675
TU2PN3-13048	SGL_RS03705
TU2PN3-12826	SGL_RS02185
TU2PN3-15131	SGL_RS18150
TU2PN3-13381	SGL_RS05995
TU2PN3-13391	SGL_RS06050
TU2PN3-13498	SGL_RS06725
TU2PN3-13500	SGL_RS06735
TU2PN3-13509	SGL_RS06790
TU2PN3-16071	SSR2060-AS
TU2PN3-16111	SSR2061-AS2
TU2PN3-13512	SGL_RS06805
TU2PN3-13723	SGL_RS18785
TU2PN3-16178	SSR2078-AS
TU2PN3-15319	SGL_RS08425
TU2PN3-14063	SGL_RS10770
TU2PN3-12979	SGL_RS03240
TU2PN3-12989	SGL_RS03295
TU2PN3-13911	SGL_RS09650
TU2PN3-15346	SGL_RS19200
TU2PN3-13248	SGL_RS05035
TU2PN3-13252	SGL_RS05060
TU2PN3-15266	SGL_RS06870
TU2PN3-13526	SGL_RS06930
TU2PN3-13872	SGL_RS19595
TU2PN3-13874	SGL_RS09365
TU2PN3-13470	SGL_RS06540
TU2PN3-15258	SGL_RS06570
TU2PN3-13109	SGL_RS04120
TU2PN3-14195	SGL_RS11670
TU2PN3-14195	SGL_RS11665
TU2PN3-16198	SSR2755-AS
TU2PN3-15098	SGL_RS17935
TU2PN3-15099	SGL_RS17940
TU2PN3-14125	SGL_RS11145
TU2PN3-14126	SGL_RS19910
TU2PN3-14127	SGL_RS11155
TU2PN3-13275	SGL_RS05215
TU2PN3-13282	SGL_RS05255
TU2PN3-16166	SSR2857-AS2
TU2PN3-12929	SGL_RS02920
TU2PN3-12929	SGL_RS19550
TU2PN3-12933	SGL_RS02950
TU2PN3-12933	SGL_RS02945
TU2PN3-12954	SGL_RS03085
TU2PN3-16143	SSR2998-AS
TU2PN3-12957	SGL_RS03100
TU2PN3-13156	SGL_RS04450
TU2PN3-13165	SGL_RS04500
TU2PN3-15282	SGL_RS07500
TU2PN3-13610	SGL_RS07515
TU2PN3-15294	SGL_RS07680
TU2PN3-13631	SGL_RS19585
TU2PN3-14298	SGL_RS12420
TU2PN3-14300	SGL_RS12435
TU2PN3-13767	SGL_RS08675
TU2PN3-13170	SGL_RS19785
TU2PN3-15231	SGL_RS04605
TU2PN3-13182	SGL_RS04635
TU2PN3-13826	SGL_RS18825
TU2PN3-13826	SGL_RS09065
TU2PN3-13886	SGL_RS09440
TU2PN3-13887	SGL_RS09450
TU2PN3-13887	SGL_RS09445
TU2PN3-13907	SGL_RS09610
TU2PN3-13908	SGL_RS09615
TU2PN3-12572	SGL_RS00040
TU2PN3-12574	SGL_RS00050
TU2PN3-12580	SGL_RS00090
TU2PN3-12618	SGL_RS00335
TU2PN3-12634	SGL_RS00430
TU2PN3-12654	SGL_RS00570
TU2PN3-12484	SGL_RS01375
TU2PN3-12485	SGL_RS19720
TU2PN3-12498	SGL_RS20095
TU2PN3-12498	SGL_RS01480
TU2PN3-12500	SGL_RS01490
TU2PN3-12501	SGL_RS01495
TU2PN3-12523	SGL_RS01650
TU2PN3-12536	SGL_RS20100
TU2PN3-12536	SGL_RS01750
TU2PN3-12538	SGL_RS01760
TU2PN3-12539	SGL_RS01765
TU2PN3-12723	SGL_RS00785
TU2PN3-12724	SGL_RS00790
TU2PN3-12727	SGL_RS00815
TU2PN3-12727	SGL_RS00810
TU2PN3-12750	SGL_RS01020
TU2PN3-14993	SGL_RS18440
TU2PN3-14065	SGL_RS18420
TU2PN3-15055	SGL_RS17630
TU2PN3-13056	SGL_RS03775
TU2PN3-13056	SGL_RS03770
TU2PN3-14135	SGL_RS11225
TU2PN3-12899	SGL_RS02730
TU2PN3-14716	SGL_RS15265
TU2PN3-14716	SGL_RS15260
TU2PN3-14716	SGL_RS15255
TU2PN3-14716	SGL_RS15250
TU2PN3-16222	SGL_RS15265
TU2PN3-16222	SGL_RS15260
TU2PN3-14970	SGL_RS17010
TU2PN3-15524	SGL_RS15245
TU2PN3-13489	SGL_RS06670
TU2PN3-12931	SGL_RS02930
TU2PN3-13468	SGL_RS06530
TU2PN3-15126	SGL_RS18120
TU2PN3-14046	SGL_RS10605
TU2PN3-15242	SGL_RS05400
TU2PN3-13223	SGL_RS04870
TU2PN3-13223	SGL_RS04865
TU2PN3-14734	SGL_RS15385
TU2PN3-15964	NCR0690
TU2PN3-15976	NCR1080
TU2PN3-15960	NCL0880
TU2PN3-15983	NCL0030
TU2PN3-15197	SGL_RS03080
TU2PN3-13463	SGL_RS06505
TU2PN3-13463	SGL_RS06500
TU2PN3-13124	SGL_RS04220
TU2PN3-14486	SGL_RS13635
TU2PN3-13373	SGL_RS05935
TU2PN3-14889	SGL_RS16370
TU2PN3-13871	SGL_RS09350
TU2PN3-14809	SGL_RS15825
TU2PN3-13086	SGL_RS03970
TU2PN3-14577	SGL_RS19985
TU2PN3-12944	SGL_RS03020
TU2PN3-14576	SGL_RS19980
TU2PN3-14513	SGL_RS13810
TU2PN3-14513	SGL_RS13805
TU2PN3-14556	SGL_RS14120
TU2PN3-13626	SGL_RS07645
TU2PN3-15379	SGL_RS10720
TU2PN3-13671	SGL_RS07980
TU2PN3-15528	SGL_RS15335
TU2PN3-13153	SGL_RS04435
TU2PN3-15556	SGL_RS16915
TU2PN3-15378	SGL_RS10715
TU2PN3-13339	SGL_RS05660
TU2PN3-15339	SGL_RS09635
TU2PN3-14384	SGL_RS12945
TU2PN3-14384	SGL_RS12940
TU2PN3-14053	SGL_RS10665
TU2PN3-12803	SGL_RS02005
TU2PN3-13747	SGL_RS08535
TU2PN3-13747	SGL_RS08530
TU2PN3-14422	SGL_RS13190
TU2PN3-14422	SGL_RS13185
TU2PN3-14422	SGL_RS13180
TU2PN3-13246	SGL_RS05020
TU2PN3-12981	SGL_RS19555
TU2PN3-12981	SGL_RS03250
TU2PN3-14481	SGL_RS13580
TU2PN3-14311	SGL_RS12495
TU2PN3-13005	SGL_RS03395
TU2PN3-14938	SGL_RS16740
TU2PN3-15554	SGL_RS16890
TU2PN3-13606	SGL_RS07485
TU2PN3-12866	SGL_RS02440
TU2PN3-14248	SGL_RS12060
TU2PN3-14524	SGL_RS13880
TU2PN3-13630	SGL_RS07690
TU2PN3-15117	SGL_RS18050
TU2PN3-15532	SGL_RS15650
TU2PN3-13323	SGL_RS05555
TU2PN3-12830	SGL_RS02205
TU2PN3-14491	SGL_RS13670
TU2PN3-15168	SGL_RS02155
TU2PN3-13927	SGL_RS09815
TU2PN3-15414	SGL_RS11950
TU2PN3-13955	SGL_RS10000
TU2PN3-14487	SGL_RS13640
TU2PN3-14086	SGL_RS10925
TU2PN3-13843	SGL_RS09160
TU2PN3-13827	SGL_RS09070
TU2PN3-13231	SGL_RS04920
TU2PN3-15248	SGL_RS05860
TU2PN3-13008	SGL_RS03420
TU2PN3-13008	SGL_RS03415
TU2PN3-12908	SGL_RS02795
TU2PN3-13395	SGL_RS06080
TU2PN3-13394	SGL_RS06075
TU2PN3-12655	SGL_RS00580
TU2PN3-12655	SGL_RS00575
TU2PN3-12917	SGL_RS02850
TU2PN3-15467	SGL_RS13530
TU2PN3-13734	SGL_RS08455
TU2PN3-14209	SGL_RS11790
TU2PN3-13162	SGL_RS04485
TU2PN3-13162	SGL_RS04480
TU2PN3-13149	SGL_RS04405
TU2PN3-13149	SGL_RS04400
TU2PN3-13484	SGL_RS06645
TU2PN3-13484	SGL_RS06640
TU2PN3-13366	SGL_RS05890
TU2PN3-15209	SGL_RS03920
TU2PN3-14213	SGL_RS11810
TU2PN3-13384	SGL_RS06015
TU2PN3-13384	SGL_RS06010
TU2PN3-14406	SGL_RS13090
TU2PN3-14607	SGL_RS14500
TU2PN3-14464	SGL_RS13475
TU2PN3-13443	SGL_RS06380
TU2PN3-15487	SGL_RS14040
TU2PN3-15276	SGL_RS07280
TU2PN3-12748	SGL_RS01010
TU2PN3-12748	SGL_RS01005
TU2PN3-15558	SGL_RS16980
TU2PN3-13148	SGL_RS04395
TU2PN3-13148	SGL_RS04390
TU2PN3-13393	SGL_RS06070
TU2PN3-13393	SGL_RS06065
TU2PN3-13393	SGL_RS06060
TU2PN3-14392	SGL_RS13020
TU2PN3-13912	SGL_RS09675
TU2PN3-13912	SGL_RS09670
TU2PN3-13315	SGL_RS05490
TU2PN3-13315	SGL_RS05485
TU2PN3-13110	SGL_RS04130
TU2PN3-13110	SGL_RS04125
TU2PN3-13446	SGL_RS19565
TU2PN3-13446	SGL_RS19655
TU2PN3-13446	SGL_RS06395
TU2PN3-14102	SGL_RS11015
TU2PN3-14102	SGL_RS11010
TU2PN3-14480	SGL_RS13575
TU2PN3-14480	SGL_RS13570
TU2PN3-14560	SGL_RS14150
TU2PN3-14560	SGL_RS14145
TU2PN3-14840	SGL_RS16025
TU2PN3-14840	SGL_RS16020
TU2PN3-14965	SGL_RS16970
TU2PN3-14965	SGL_RS16965
TU2PN3-14393	SGL_RS13025
TU2PN3-14200	SGL_RS18930
TU2PN3-15492	SGL_RS14225
TU2PN3-14211	SGL_RS11800
TU2PN3-13683	SGL_RS08070
TU2PN3-14730	SGL_RS15355
TU2PN3-14730	SGL_RS15350
TU2PN3-12790	SGL_RS01900
TU2PN3-14782	SGL_RS15665
TU2PN3-14324	SGL_RS12590
TU2PN3-13021	SGL_RS03505
TU2PN3-14894	SGL_RS16440
TU2PN3-14894	SGL_RS16435
TU2PN3-14894	SGL_RS16430
TU2PN3-14894	SGL_RS16425
TU2PN3-12595	SGL_RS00190
TU2PN3-12598	SGL_RS00195
TU2PN3-12598	SGL_RS00200
TU2PN3-12598	SGL_RS00205
TU2PN3-12599	SGL_RS00225
TU2PN3-12599	SGL_RS00220
TU2PN3-12599	SGL_RS00215
TU2PN3-12599	SGL_RS00210
TU2PN3-12662	SGL_RS00230
TU2PN3-12663	SGL_RS00235
TU2PN3-12600	SGL_RS00240
TU2PN3-12601	SGL_RS00245
TU2PN3-12602	SGL_RS00255
TU2PN3-12602	SGL_RS00250
TU2PN3-12604	SGL_RS00260
TU2PN3-12664	SGL_RS00265
TU2PN3-12605	SGL_RS00275
TU2PN3-12605	SGL_RS00270
TU2PN3-13274	SGL_RS05210
TU2PN3-14292	SGL_RS12355
TU2PN3-14522	SGL_RS13870
TU2PN3-14522	SGL_RS13865
TU2PN3-14896	SGL_RS19120
TU2PN3-13950	SGL_RS09960
TU2PN3-13214	SGL_RS04820
TU2PN3-14342	SGL_RS12695
TU2PN3-14246	SGL_RS12020
TU2PN3-12880	SGL_RS02560
TU2PN3-13167	SGL_RS04525
TU2PN3-14002	SGL_RS10350
TU2PN3-13811	SGL_RS08975
TU2PN3-15954	NCL1725
TU2PN3-14029	SGL_RS10510
TU2PN3-15507	SGL_RS14705
TU2PN3-14001	SGL_RS10345
TU2PN3-15332	SGL_RS08970
TU2PN3-13918	SGL_RS09720
TU2PN3-13918	SGL_RS09715
TU2PN3-13632	SGL_RS07695
TU2PN3-15539	SGL_RS16100
TU2PN3-14846	SGL_RS16095
TU2PN3-14846	SGL_RS16090
TU2PN3-14352	SGL_RS12755
TU2PN3-13181	SGL_RS04630
TU2PN3-13181	SGL_RS04625
TU2PN3-13181	SGL_RS04620
TU2PN3-13442	SGL_RS06375
